1		35.01284		3269.813		14.88317		55.14251
2		19.37348		7.443969		18.41303		20.33394
3		18.98816		3.545577		18.32531		19.65102
4		21.47752		9.970888		20.36593		22.5891
5		23.46994		19.5489		21.91348		25.02639
6		25.81674		10.86852		24.6562		26.97728
7		37.12729		29.58412		35.21257		39.04201
8		48.33684		170.4034		43.74153		52.93214
9		16.06974		242.325		10.58982		21.54966
