1		6.964548		325.6579		0.6118821		13.31721
2		36.77648		6651.003		8.067435		65.48553
3		238.8435		468165.7		-2.022285		479.7092
4		117.4209		296704.6		-74.32995		309.1718
5		125.4169		475188.9		-117.2487		368.0826
1		0.4626129		0.003255312		0.4425279		0.4826979
2		1.097355		0.9443872		0.7552571		1.439453
3		1.164581		0.7114219		0.8676611		1.4615
4		1.149839		0.2604915		0.9701702		1.329507
5		0.5034516		0.006178723		0.4757806		0.5311226
